show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,latitude,longitude
s25,Movie,Jeans,S. Shankar,Prashanth,India,"September 21, 2021",1998,TV-14,166 min,Comedies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Prashanth,India,"September 21, 2021",1998,TV-14,166 min,International Movies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Prashanth,India,"September 21, 2021",1998,TV-14,166 min,Romantic Movies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Aishwarya Rai Bachchan,India,"September 21, 2021",1998,TV-14,166 min,Comedies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Aishwarya Rai Bachchan,India,"September 21, 2021",1998,TV-14,166 min,International Movies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Aishwarya Rai Bachchan,India,"September 21, 2021",1998,TV-14,166 min,Romantic Movies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Sri Lakshmi,India,"September 21, 2021",1998,TV-14,166 min,Comedies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Sri Lakshmi,India,"September 21, 2021",1998,TV-14,166 min,International Movies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Sri Lakshmi,India,"September 21, 2021",1998,TV-14,166 min,Romantic Movies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Nassar,India,"September 21, 2021",1998,TV-14,166 min,Comedies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Nassar,India,"September 21, 2021",1998,TV-14,166 min,International Movies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s25,Movie,Jeans,S. Shankar,Nassar,India,"September 21, 2021",1998,TV-14,166 min,Romantic Movies,"When the father of the man she loves insists that his twin sons marry twin sisters, a woman creates an alter ego that might be a bit too convincing.",22.3511148,78.6677428
s26,TV Show,Love on the Spectrum,,Brooke Satchwell,Australia,"September 21, 2021",2021,TV-14,2 Seasons,Docuseries,"Finding love can be hard for anyone. For young adults on the autism spectrum, exploring the unpredictable world of dating is even more complicated.",-24.7761086,134.755
s26,TV Show,Love on the Spectrum,,Brooke Satchwell,Australia,"September 21, 2021",2021,TV-14,2 Seasons,International TV Shows,"Finding love can be hard for anyone. For young adults on the autism spectrum, exploring the unpredictable world of dating is even more complicated.",-24.7761086,134.755
s26,TV Show,Love on the Spectrum,,Brooke Satchwell,Australia,"September 21, 2021",2021,TV-14,2 Seasons,Reality TV,"Finding love can be hard for anyone. For young adults on the autism spectrum, exploring the unpredictable world of dating is even more complicated.",-24.7761086,134.755
s27,Movie,Minsara Kanavu,Rajiv Menon,Arvind Swamy,,"September 21, 2021",1997,TV-PG,147 min,Comedies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Arvind Swamy,,"September 21, 2021",1997,TV-PG,147 min,International Movies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Arvind Swamy,,"September 21, 2021",1997,TV-PG,147 min,Music & Musicals,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Kajol,,"September 21, 2021",1997,TV-PG,147 min,Comedies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Kajol,,"September 21, 2021",1997,TV-PG,147 min,International Movies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Kajol,,"September 21, 2021",1997,TV-PG,147 min,Music & Musicals,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Prabhu Deva,,"September 21, 2021",1997,TV-PG,147 min,Comedies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Prabhu Deva,,"September 21, 2021",1997,TV-PG,147 min,International Movies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Prabhu Deva,,"September 21, 2021",1997,TV-PG,147 min,Music & Musicals,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Nassar,,"September 21, 2021",1997,TV-PG,147 min,Comedies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Nassar,,"September 21, 2021",1997,TV-PG,147 min,International Movies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Nassar,,"September 21, 2021",1997,TV-PG,147 min,Music & Musicals,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,S.P. Balasubrahmanyam,,"September 21, 2021",1997,TV-PG,147 min,Comedies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,S.P. Balasubrahmanyam,,"September 21, 2021",1997,TV-PG,147 min,International Movies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,S.P. Balasubrahmanyam,,"September 21, 2021",1997,TV-PG,147 min,Music & Musicals,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Girish Karnad,,"September 21, 2021",1997,TV-PG,147 min,Comedies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Girish Karnad,,"September 21, 2021",1997,TV-PG,147 min,International Movies,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s27,Movie,Minsara Kanavu,Rajiv Menon,Girish Karnad,,"September 21, 2021",1997,TV-PG,147 min,Music & Musicals,A tangled love triangle ensues when a man falls for a woman studying to become a nun — and she falls for the friend he enlists to help him pursue her.,,
s28,Movie,Grown Ups,Dennis Dugan,Adam Sandler,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,Kevin James,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,Chris Rock,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,David Spade,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,Rob Schneider,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,Salma Hayek,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,Maria Bello,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,Maya Rudolph,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,Colin Quinn,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,Tim Meadows,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s28,Movie,Grown Ups,Dennis Dugan,Joyce Van Patten,United States,"September 20, 2021",2010,PG-13,103 min,Comedies,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,Keri Russell,United States,"September 19, 2021",2013,PG-13,97 min,Horror Movies,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,Keri Russell,United States,"September 19, 2021",2013,PG-13,97 min,Sci-Fi & Fantasy,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,Josh Hamilton,United States,"September 19, 2021",2013,PG-13,97 min,Horror Movies,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,Josh Hamilton,United States,"September 19, 2021",2013,PG-13,97 min,Sci-Fi & Fantasy,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,J.K. Simmons,United States,"September 19, 2021",2013,PG-13,97 min,Horror Movies,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,J.K. Simmons,United States,"September 19, 2021",2013,PG-13,97 min,Sci-Fi & Fantasy,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,Dakota Goyo,United States,"September 19, 2021",2013,PG-13,97 min,Horror Movies,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,Dakota Goyo,United States,"September 19, 2021",2013,PG-13,97 min,Sci-Fi & Fantasy,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,Kadan Rockett,United States,"September 19, 2021",2013,PG-13,97 min,Horror Movies,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,Kadan Rockett,United States,"September 19, 2021",2013,PG-13,97 min,Sci-Fi & Fantasy,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
s29,Movie,Dark Skies,Scott Stewart,L.J. Benet,United States,"September 19, 2021",2013,PG-13,97 min,Horror Movies,"A family’s idyllic suburban life shatters when an alien force invades their home, and as they struggle to convince others of the deadly threat.",39.7837304,-100.445882
